year,date,lat,lon,count
2022,2023-12-12,15.31232,-61.4837,2
2022,2023-12-12,15.30277,-61.48215,1
2022,2023-12-12,15.2968,-61.48108,1
2022,2023-12-12,15.28882,-61.4811,12
2022,2023-12-13,15.3336,-61.46473,1
2022,2023-12-13,15.33708,-61.46307,1
2022,2023-12-13,15.34582,-61.50412,1
2022,2023-12-13,15.33577,-61.50785,3
2022,2023-12-13,15.328,-61.51108,1
2022,2023-12-13,15.31857,-61.5081,1
2022,2023-12-13,15.31383,-61.50817,2
2022,2023-12-13,15.3088,-61.50592,1
2022,2023-12-13,15.30733,-61.4995,1
2022,2023-12-13,15.29558,-61.5047,2
2022,2023-12-13,15.3005,-61.49367,2
2022,2023-12-13,15.28803,-61.49473,1
2022,2023-12-13,15.28063,-61.48477,1
2022,2023-12-13,15.27627,-61.48632,1
2022,2023-12-13,15.2725,-61.48325,1
2022,2023-12-13,15.27548,-61.476,1
2022,2023-12-13,15.25983,-61.47977,1
2022,2023-12-13,15.2558,-61.47157,1
2022,2023-12-13,15.25077,-61.46927,1
2022,2023-12-13,15.25252,-61.46507,2
2022,2023-12-14,15.1847,-61.39827,1
2022,2023-12-14,15.33175,-61.48938,3
2022,2023-12-14,15.32672,-61.4914,4
2022,2023-12-14,15.31218,-61.50212,2
2022,2023-12-15,15.23965,-61.41117,1
2022,2023-12-15,15.24618,-61.41372,2
2022,2023-12-15,15.21795,-61.40677,1
2022,2023-12-15,15.40958,-61.48455,1
2022,2023-12-15,15.3795,-61.47395,2
2022,2023-12-15,15.3727,-61.46317,1
2022,2023-12-15,15.34615,-61.44772,1
2022,2023-12-15,15.32995,-61.4438,3
2022,2023-12-16,15.27992,-61.426,5
2022,2023-12-16,15.25582,-61.35973,1
2022,2023-12-16,15.24105,-61.41523,1
2022,2023-12-16,15.23513,-61.41583,2
2022,2023-12-16,15.21658,-61.39925,1
2023,2023-03-05,15.31695,-61.50898,
2023,2023-03-05,15.31307,-61.47912,
2023,2023-03-05,15.31168,-61.4949,
2023,2023-03-05,15.30177,-61.4691,
2023,2023-03-05,15.29778,-61.45,
2023,2023-03-05,15.30078,-61.46363,
2023,2023-03-05,15.28938,-61.44907,
2023,2023-03-05,15.28545,-61.44873,
2023,2023-03-05,15.27332,-61.44223,
2023,2023-03-05,15.25608,-61.43353,
2023,2023-03-06,15.49365,-61.53568,
2023,2023-03-06,15.4995,-61.53235,
2023,2023-03-06,15.51003,-61.52675,
2023,2023-03-06,15.666,-61.52178,
2023,2023-03-06,15.53428,-61.53337,
2023,2023-03-06,15.54465,-61.52517,
2023,2023-03-07,15.5215,-61.54643,
2023,2023-03-07,15.543,-61.53497,
2023,2023-03-07,15.55232,-61.52315,
2023,2023-03-07,15.57415,-61.52985,
2023,2023-03-07,15.57745,-61.51933,
2023,2023-03-07,15.585,-61.51752,
2023,2023-03-07,15.58503,-61.51865,
2023,2023-03-07,15.58848,-61.52052,
2023,2023-03-07,15.60218,-61.52512,
2023,2023-03-07,15.60285,-61.52713,
2023,2023-03-08,15.41637,-61.5049,
2023,2023-03-09,15.49922,-61.54503,
2023,2023-03-09,15.52002,-61.56297,
2023,2023-03-10,15.36782,-61.48483,
2023,2023-03-10,15.33258,-61.43957,
2023,2023-03-10,15.33178,-61.44082,
2023,2023-03-10,15.33602,-61.44418,
2023,2023-03-10,15.3146,-61.44812,
2023,2023-03-10,15.3102,-61.45322,
2023,2023-03-10,15.30047,-61.4799,
2023,2023-03-10,15.30037,-61.4799,
2023,2024-03-15,15.36782,-61.48483,
2023,2024-03-15,15.33258,-61.43957,
2023,2024-03-15,15.33178,-61.44082,
2023,2024-03-15,15.33602,-61.44418,
2023,2024-03-15,15.3146,-61.44812,
2023,2024-03-15,15.3102,-61.45322,
2023,2024-03-15,15.30047,-61.4799,
2023,2024-03-15,15.30037,-61.4799,
2023,2023-03-16,15.54993,-61.5155,
2023,2023-03-16,15.59432,-61.5327,
2023,2023-03-16,15.5916,-61.5497,6
2023,2023-03-16,15.60807,-61.56388,
2023,2023-03-16,15.60522,-61.56782,
2023,2023-03-17,15.53192,-61.52185,
2023,2023-03-17,15.57733,-61.52407,
2023,2023-03-17,15.57052,-61.53103,
2023,2023-03-17,15.54903,-61.52098,
2023,2023-03-17,15.54467,-61.52522,
2023,2023-03-17,15.52017,-61.5209,
2023,2023-03-17,15.51762,-61.51877,
2023,2023-03-17,15.51307,-61.52657,
2023,2023-03-18,15.26383,-61.46278,
2023,2023-03-18,15.2965,-61.45967,
2023,2023-03-18,15.32867,-61.4663,
2023,2023-03-18,15.33055,-61.46785,
2023,2023-03-18,15.33113,-61.47078,
2023,2023-03-18,15.3409,-61.4928,
2023,2023-03-18,15.36343,-61.51178,
2023,2023-03-19,15.23598,-61.51243,4
2023,2023-03-19,15.24725,-61.5114,
2023,2023-03-19,15.25088,-61.5101,
2023,2023-03-19,15.25765,-61.50758,
2023,2023-03-21,15.4837,-61.50117,
2023,2023-03-21,15.466,-61.50348,
2023,2023-03-21,15.46728,-61.4982,
2023,2023-03-21,15.47153,-61.50472,
2023,2023-03-22,15.17727,-61.43023,
2023,2023-03-22,15.17533,-61.43365,
2023,2023-03-22,15.16873,-61.43087,
2023,2023-03-22,15.17022,-61.43113,
2023,2023-03-22,15.155,-61.42225,
2023,2023-03-22,15.15483,-61.43167,
2023,2023-03-22,15.15158,-61.42982,
2023,2023-03-22,15.15158,-61.42982,
2023,2023-03-24,15.2408,-61.4703,
2023,2023-03-24,15.26702,-61.46792,
2023,2023-03-24,15.3025,-61.45253,
2023,2023-03-24,15.28522,-61.4589,
2023,2023-03-24,15.28967,-61.4625,
2023,2023-03-24,15.30555,-61.44965,
2023,2023-03-24,15.28233,-61.42742,
2023,2023-03-24,15.28298,-61.42297,
2023,2023-03-24,15.25727,-61.41245,
2023,2023-03-24,15.25878,-61.42187,
2023,2023-03-24,15.24925,-61.41763,
2023,2023-03-25,15.30342,-61.42997,
2023,2023-03-25,15.30122,-61.4446,
2023,2023-03-25,15.2663,-61.4074,
2023,2023-03-25,15.26238,-61.4046,
2023,2023-03-25,15.41915,-61.49038,
2023,2024-03-04,15.42472,-61.51852,1
2023,2024-03-04,15.42165,-61.53582,1
2023,2024-04-05,15.6437,-61.58665,2
2023,2024-04-05,15.64883,-61.57877,3
2023,2024-04-05,15.65032,-61.57695,1
2023,2024-04-05,15.66012,-61.41152,1
2023,2024-04-05,15.6621,-61.58977,1
2023,2024-04-05,15.6665,-61.58593,1
2023,2024-04-05,15.66348,-61.59087,1
2023,2024-04-05,15.3525,-61.44218,1
2023,2024-04-05,15.36548,-61.45138,1
2023,2024-04-05,15.36902,-61.45012,1
2023,2024-04-06,15.5102,-61.50172,1
2023,2024-04-06,15.5008,-61.49735,1
2023,2024-04-06,15.50153,-61.49862,1
2023,2024-04-06,15.49453,-61.48468,1
2023,2024-04-06,15.48883,-61.49752,2
2023,2024-04-06,15.455,-61.4854,1
2023,2024-04-06,15.47252,-61.4872,2
2023,2024-04-06,15.47233,-61.49108,2
2023,2024-04-06,15.47348,-61.48975,2
2023,2024-04-06,15.49725,-61.50273,2
2023,2024-04-06,15.48383,-61.5016,1
2023,2024-04-06,15.49017,-61.49575,1
2023,2024-04-06,15.48213,-61.49353,1
2023,2024-04-06,15.4815,-61.49327,1
2023,2024-04-06,15.47757,-61.49052,1
2023,2024-04-06,15.4692,-61.50882,3
2023,2024-04-07,15.4202,-61.48682,1
2023,2024-04-07,15.41705,-61.47453,
2023,2024-04-07,15.45052,-61.49207,
2023,2024-04-07,15.48607,-61.49277,
2023,2024-04-07,15.49497,-61.5107,
2023,2024-04-07,15.54478,-61.4995,
2023,2024-04-24,15.28433,-61.51353,
2023,2024-04-24,15.31725,-61.33418,
2023,2024-04-24,15.31463,-61.5052,
2023,2024-04-24,15.31333,-61.5037,
2023,2024-04-24,15.3053,-61.50112,
2023,2024-04-25,15.2458,-61.44225,1
2023,2024-04-25,15.23727,-61.43773,2
2023,2024-04-25,15.24683,-61.48147,
2023,2024-04-25,15.26512,-61.49568,
2023,2024-04-25,15.26908,-61.51137,
2023,2024-04-25,15.26817,-61.34677,
2023,2024-04-25,15.27777,-61.51553,
2023,2024-05-21,15.2636,-61.44557,
2023,2024-05-21,15.25283,-61.451,
2023,2024-05-21,15.25223,-61.4515,
2023,2024-05-21,15.24488,-61.45278,
2023,2024-05-21,15.24977,-61.46617,
2023,2024-05-21,15.25445,-61.47318,
2023,2024-05-21,15.25878,-61.47495,
2023,2024-05-21,15.25898,-61.4763,
2023,2024-05-21,15.25833,-61.47567,
2023,2024-05-22,15.5492,-61.60328,
2023,2024-05-22,15.5468,-61.6008,
2023,2024-05-22,15.55297,-61.60468,
2023,2024-05-22,15.55302,-61.60297,
2023,2024-05-23,15.3373,-61.43938,
2023,2024-05-23,15.33768,-61.43803,
2023,2024-05-23,15.33778,-61.43343,
2023,2024-05-23,15.32765,-61.44967,
2023,2024-05-23,15.31467,-61.43295,
2023,2024-05-23,15.30912,-61.42885,
2023,2024-05-23,15.29395,-61.45042,
2023,2024-05-23,15.29345,-61.45243,
2023,2024-05-23,15.29658,-61.45607,
2023,2024-05-26,15.24827,-61.4637,
2023,2024-05-26,15.27863,-61.47625,
2023,2024-05-26,15.28107,-61.47657,
2023,2024-05-26,15.28405,-61.4824,
2023,2024-05-26,15.30035,-61.484,
2023,2024-05-26,15.33465,-61.48348,
2023,2024-05-26,15.3459,-61.47005,
2023,2024-05-26,15.34685,-61.46983,
2023,2024-05-26,15.34808,-61.47468,
2023,2024-06-01,15.54393,-61.59835,
2023,2024-06-01,15.55472,-61.59833,
2023,2024-06-01,15.57278,-61.60085,
2023,2024-06-01,15.57265,-61.60278,2
2023,2024-06-15,15.2809,-61.42698,
2023,2024-06-15,15.28803,-61.4193,
2023,2024-06-15,15.3009,-61.43733,
2023,2024-06-15,15.30885,-61.43608,
2023,2024-06-15,15.33753,-61.44545,
2023,2024-06-15,15.38815,-61.47743,
2023,2024-06-15,15.39692,-61.48872,
2023,2024-06-16,15.43915,-61.49888,
2023,2024-06-16,15.41435,-61.49195,
2023,2024-06-16,15.40248,-61.48815,
2023,2024-06-16,15.39255,-61.47667,
2023,2024-06-16,15.3812,-61.46857,
2023,2024-06-16,15.36822,-61.46247,
2023,2024-06-16,15.36338,-61.46048,
2023,2024-06-16,15.36065,-61.44857,
2023,2024-06-16,15.34783,-61.45228,
2023,2024-06-17,15.26415,-61.4697,
2023,2024-06-17,15.26735,-61.46053,
2023,2024-06-17,15.26653,-61.45423,
2023,2024-06-17,15.28107,-61.4481,
2023,2024-06-17,15.26275,-61.44517,
2023,2024-06-17,15.25865,-61.42692,
2023,2024-06-17,15.25785,-61.4243,
2023,2024-06-17,15.24595,-61.42247,
2023,2024-06-17,15.37152,-61.54485,
2023,2024-06-17,15.3803,-61.53952,
2023,2024-06-27,15.5201,-61.52753,
2023,2024-06-27,15.52005,-61.50437,
2023,2024-06-27,15.51567,-61.5044,
2023,2024-06-27,15.50993,-61.5006,
2023,2024-06-29,15.24382,-61.53158,
2023,2024-06-29,15.24398,-61.52588,
2023,2024-06-30,15.29173,-61.5967,
2023,2024-06-30,15.28478,-61.61663,
2023,2024-11-19,15.34608,-61.56302,
2023,2024-11-19,15.3474,-61.58082,
2023,2024-11-19,15.34653,-61.5867,
2023,2024-11-19,15.357,-61.57968,
2023,2024-11-19,15.38233,-61.5984,
2023,2024-11-19,15.3884,-61.60062,
2023,2024-11-19,15.40455,-61.60565,
2023,2024-11-19,15.42372,-61.60788,
2023,2024-11-20,15.55007,-61.52525,8
2023,2024-11-20,15.5547,-61.52258,8
2023,2024-11-23,15.61062,-61.60387,
2023,2024-11-26,15.33155,-61.43785,3
2023,2024-11-26,15.336,-61.43833,1
2023,2024-11-26,15.32855,-61.43938,1
2023,2024-11-26,15.34902,-61.44617,1
2023,2024-11-26,15.35613,-61.45273,1
2023,2024-11-26,15.37065,-61.45147,1
2023,2024-11-26,15.37102,-61.45357,1
2023,2024-11-26,15.37865,-61.45903,1
2023,2024-11-26,15.39425,-61.45868,
2023,2024-11-27,15.58653,-61.58983,1
2023,2024-11-28,15.47093,-61.52683,
2023,2024-11-28,15.42502,-61.42905,
2023,2024-11-29,15.32972,-61.44485,1
2023,2024-11-29,15.32412,-61.43607,2
2023,2024-11-29,15.30573,-61.44078,1
2023,2024-11-29,15.325,-61.43818,1
2023,2024-11-29,15.36697,-61.4575,1
2023,2024-11-29,15.38378,-61.47503,2
2023,2024-11-30,15.45318,-61.51965,2
2023,2024-11-30,15.43763,-61.50262,1
2023,2024-11-30,15.42983,-61.51683,1
2023,2024-11-30,15.4303,-61.53363,2
2023,2024-11-30,15.40998,-61.52722,
2023,2024-12-01,15.2759,-61.43465,
2023,2024-12-01,15.24905,-61.43953,
2023,2024-12-01,15.24427,-61.4411,3
2023,2024-12-01,15.24023,-61.45025,
2023,2024-12-01,15.23773,-61.46333,
2023,2024-12-01,15.23833,-61.46167,
2023,2024-12-01,15.23705,-61.46543,
2023,2024-12-01,15.23685,-61.47378,
2023,2024-12-03,15.55753,-61.61153,2
2023,2024-12-03,15.5604,-61.60462,1
2023,2024-12-03,15.56467,-61.58865,1
2023,2024-12-04,15.3855,-61.51575,2
2023,2024-12-04,15.38952,-61.49507,
2023,2024-12-04,15.37398,-61.49073,1
2023,2024-12-04,15.36748,-61.46827,
2023,2024-12-04,15.3609,-61.46862,
2023,2024-12-04,15.34797,-61.45893,
2023,2024-12-05,15.00045,-61.00052,1
2023,2024-12-05,15.4751,-61.51017,1
2023,2024-12-05,15.49598,-61.5027,1
2023,2024-12-06,15.39527,-61.50965,1
2023,2024-12-06,15.53998,-61.5221,1
2023,2024-12-06,15.53847,-61.51272,1
2023,2024-12-06,15.5086,-61.51202,1
2023,2024-12-06,15.50867,-61.50202,2
2023,2024-12-07,15.4935,-61.51527,2
2023,2024-12-07,15.49558,-61.50488,1
2023,2024-12-07,15.4772,-61.5062,2
2023,2024-12-07,15.4714,-61.5114,1
2023,2024-12-07,15.457,-61.50827,1
2023,2024-12-07,15.45542,-61.50268,1
2023,2024-12-07,15.45332,-61.50293,1
2023,2024-12-07,15.44632,-61.5173,1
2023,2024-12-08,15.36755,-61.47815,1
2023,2024-12-08,15.36302,-61.4782,1
2023,2024-12-08,15.35072,-61.4545,2
2023,2024-12-08,15.34327,-61.45752,2
2023,2024-12-08,15.34583,-61.45153,4
2023,2024-12-08,15.34815,-61.44858,1
2023,2024-12-08,15.36547,-61.45833,1
2023,2024-12-11,15.34492,-61.44662,2
2023,2024-12-11,15.33883,-61.44973,1
2023,2024-12-11,15.34307,-61.45095,2
2023,2024-12-11,15.34055,-61.45448,2
2023,2024-12-11,15.344,-61.45657,1
2023,2024-12-11,15.3517,-61.45998,5
2023,2024-12-11,15.37595,-61.48248,1
2023,2024-12-12,15.3235,-61.53683,
2023,2024-12-12,15.33562,-61.52172,
2023,2024-12-12,15.33873,-61.51637,
2023,2024-12-12,15.36418,-61.52142,
2023,2024-12-12,15.36698,-61.52163,
2023,2024-12-13,15.26582,-61.40893,1
2023,2024-12-13,15.30975,-61.5246,1
2023,2024-12-14,15.4012,-61.55045,
2023,2024-12-14,15.39945,-61.55073,
2023,2024-12-14,15.39923,-61.56878,
2023,2024-12-14,15.40038,-61.56715,
2023,2024-12-14,15.38983,-61.6066,
2023,2024-12-14,15.38887,-61.60593,
2023,2024-12-16,15.3846,-61.50375,2
2023,2024-12-16,15.37877,-61.48695,1
2023,2024-12-16,15.3744,-61.47893,2
2023,2024-12-16,15.34822,-61.4714,2
2023,2024-12-16,15.34237,-61.46335,1
2023,2024-12-16,15.32648,-61.45605,1
2023,2024-12-16,15.32558,-61.44202,
2023,2024-12-16,15.3251,-61.43262,
2023,2024-12-16,15.33045,-61.43172,
2024,2024-03-01,15.51917,-61.50343,
2024,2024-03-01,15.5161,-61.49943,
2024,2024-03-01,15.51435,-61.4955,
2024,2024-03-02,15.34402,-61.4604,
2024,2024-03-02,15.36345,-61.45418,
2024,2024-03-02,15.37802,-61.45622,
2024,2024-03-02,15.4092,-61.46748,
2024,2024-03-03,15.21802,-61.42052,
2024,2024-03-03,15.2284,-61.40417,
2024,2024-03-03,15.2132,-61.39993,
2024,2024-03-03,15.21662,-61.3947,
2024,2024-03-03,15.22248,-61.37497,
2024,2024-03-03,15.22033,-61.39937,
2024,2024-03-03,15.22958,-61.39492,
2024,2024-03-03,15.23368,-61.39478,
2024,2024-03-03,15.22617,-61.40177,
2024,2024-03-03,15.22575,-61.40337,
2024,2024-03-03,15.2492,-61.39627,
2024,2024-03-03,15.25557,-61.39588,
2024,2024-03-03,15.27232,-61.40105,
2024,2024-03-03,15.28452,-61.41023,
2024,2024-03-04,15.22908,-61.40107,
2024,2024-03-04,15.22743,-61.39913,
2024,2024-03-04,15.25058,-61.40648,
2024,2024-03-04,15.25533,-61.40905,
2024,2024-03-04,15.27758,-61.42178,
2024,2024-03-04,15.27698,-61.42745,
2024,2024-03-04,15.29215,-61.43838,
2024,2024-03-04,15.28143,-61.4437,
2024,2024-03-04,15.3016,-61.43973,
2024,2024-03-04,15.29747,-61.43483,
2024,2024-03-04,15.31912,-61.4328,
2024,2024-03-04,15.31178,-61.4314,
2024,2024-03-04,15.30882,-61.427,
2024,2024-03-06,15.35137,-61.45143,
2024,2024-03-06,15.3537,-61.45088,
2024,2024-03-06,15.38172,-61.4735,
2024,2024-03-06,15.41463,-61.4777,
2024,2024-03-06,15.39947,-61.4649,
2024,2024-03-06,15.37993,-61.4569,
2024,2024-03-06,15.37738,-61.46075,
2024,2024-03-06,15.37383,-61.45515,
2024,2024-03-07,15.3415,-61.45535,3
2024,2024-03-07,15.3363,-61.4548,
2024,2024-03-07,15.31798,-61.43573,
2024,2024-03-07,15.30403,-61.43832,
2024,2024-03-07,15.30157,-61.44142,
2024,2024-03-08,15.2634,-61.4406,
2024,2024-03-08,15.265,-61.45478,
2024,2024-03-08,15.26318,-61.45787,
2024,2024-03-08,15.25177,-61.45607,
2024,2024-03-08,15.26073,-61.46932,
2024,2024-03-08,15.27767,-61.45313,
2024,2024-03-08,15.2736,-61.45062,
2024,2024-03-08,15.30433,-61.45352,
2024,2024-03-08,15.30308,-61.4514,
2024,2024-03-09,15.34073,-61.45293,
2024,2024-03-09,15.3505,-61.45233,
2024,2024-03-09,15.3571,-61.45037,
2024,2024-03-09,15.37057,-61.45225,
2024,2024-03-09,15.37233,-61.46,
2024,2024-03-09,15.37438,-61.45902,
2024,2024-03-09,15.38185,-61.4713,
2024,2024-03-09,15.38907,-61.4744,
2024,2024-03-10,15.23682,-61.4474,1
2024,2024-03-10,15.24407,-61.45062,
2024,2024-03-10,15.28462,-61.45793,
2024,2024-03-10,15.29017,-61.46625,
2024,2024-03-10,15.28403,-61.48857,
2024,2024-03-10,15.28527,-61.4888,
2024,2024-03-10,15.3031,-61.48477,
2024,2024-03-10,15.31037,-61.49228,
2024,2024-03-10,15.30523,-61.49252,
2024,2024-03-10,15.30645,-61.50225,
2024,2024-03-10,15.31285,-61.50223,
2024,2024-03-10,15.32465,-61.50492,
2024,2024-03-10,15.32928,-61.50803,
2024,2024-03-10,15.32257,-61.5087,
2024,2024-03-10,15.34237,-61.5091,
2024,2024-03-10,15.34302,-61.5188,
2024,2024-05-19,15.37608,-61.49447,
2024,2024-05-19,15.37597,-61.50037,
2024,2024-05-19,15.37168,-61.49455,
2024,2024-05-19,15.35512,-61.48345,
2024,2024-05-19,15.35243,-61.48267,
2024,2024-05-19,15.03388,-61.47285,
2024,2024-05-19,15.33455,-61.46728,
2024,2024-05-19,15.3222,-61.46202,
2024,2024-05-19,15.30862,-61.44022,
2024,2024-05-19,15.31335,-61.44972,
2024,2024-05-23,15.49005,-61.51723,1
2024,2024-05-23,15.55288,-61.52318,1
2024,2024-05-23,15.55925,-61.51588,1
2024,2024-05-23,15.57548,-61.52347,3
2024,2024-05-27,15.45457,-61.51617,
2024,2024-05-28,15.4621,-61.53735,
2024,2024-05-28,15.46493,-61.53487,
2024,2024-05-29,15.58525,-61.54513,
2024,2024-06-02,15.5919,-61.61357,
2024,2024-06-03,15.43008,-61.5696,
2024,2024-06-03,15.42632,-61.5788,
2024,2024-06-05,15.25957,-61.47147,
2024,2024-06-05,15.2598,-61.47282,
2024,2024-06-06,15.57162,-61.52612,
2024,2024-06-06,15.58835,-61.52827,
2024,2024-06-06,15.59085,-61.5319,
2024,2024-07-19,15.4275,-61.49537,
2024,2024-07-19,15.41458,-61.48207,
2024,2024-07-19,15.41613,-61.4816,
2024,2024-07-19,15.41933,-61.48517,
2024,2024-07-19,15.41843,-61.48508,
2024,2024-07-19,15.4035,-61.47797,
2024,2024-07-19,15.39888,-61.47945,
2024,2024-07-19,15.40053,-61.47217,
2024,2024-07-19,15.38822,-61.46818,
2024,2024-07-19,15.37525,-61.39017,
2024,2024-07-19,15.37797,-61.47848,
2024,2024-07-20,15.44288,-61.57077,
2024,2024-07-20,15.44407,-61.39533,
2024,2024-07-20,15.44093,-61.38965,
2024,2024-07-20,15.46715,-61.5491,
2024,2024-07-20,15.45098,-61.54457,
2024,2024-07-20,15.47277,-61.53813,
2024,2024-07-20,15.47523,-61.5411,
2024,2024-07-20,15.4884,-61.53662,
2024,2024-07-23,15.51322,-61.58433,
2024,2024-07-23,15.53528,-61.53817,
2024,2024-07-23,15.53777,-61.54862,
2024,2024-07-23,15.5429,-61.52365,
2024,2024-07-23,15.5304,-61.50803,
2024,2024-07-23,15.52803,-61.50568,
2024,2024-07-23,15.51848,-61.50798,
2024,2024-07-23,15.51392,-61.51322,
2024,2024-07-23,15.5142,-61.51225,
2024,2024-07-24,15.37542,-61.53648,
2024,2024-07-24,15.37345,-61.53197,
2024,2024-07-24,15.53887,-61.5206,
2024,2024-07-24,15.3944,-61.5259,
2024,2024-07-24,15.38675,-61.50265,
2024,2024-07-24,15.49085,-61.4927,
2024,2024-07-25,15.56968,-61.51998,
2024,2024-07-25,15.57957,-61.52995,
2024,2024-07-25,15.57693,-61.53085,
2024,2024-07-25,15.56612,-61.54465,
2024,2024-07-25,15.5567,-61.54692,
2024,2024-07-25,15.53615,-61.545,
2024,2024-07-25,15.52555,-61.54247,
2024,2024-07-25,15.51763,-61.53298,
2024,2024-07-25,15.5022,-61.51505,
2024,2024-07-25,15.39857,-61.52797,
2024,2024-07-25,15.48722,-61.5175,
2024,2024-07-25,15.48613,-61.51715,
2024,2024-07-25,15.4914,-61.51087,
2024,2024-07-25,15.49202,-61.50208,
2024,2024-07-25,15.3245,-61.49918,
2024,2024-07-25,15.48485,-61.50528,13
2024,2024-07-26,15.5987,-61.53303,
2024,2024-07-26,15.53483,-61.52028,
2024,2024-07-26,15.53518,-61.53132,
2024,2024-07-26,15.5346,-61.53762,
2024,2024-07-26,15.53228,-61.54152,
2024,2024-07-26,15.51077,-61.54233,
2024,2024-07-26,15.51315,-61.5553,
2024,2024-07-26,15.50735,-61.56555,
2024,2024-07-26,15.50025,-61.57702,
2024,2024-07-26,15.47928,-61.58848,
2024,2024-07-26,15.46897,-61.59202,
2024,2024-07-26,15.47478,-61.59585,
2024,2024-07-27,15.49463,-61.52425,
2024,2024-07-27,15.45983,-61.53758,
2024,2024-07-27,15.49067,-61.51275,
2024,2024-07-27,15.45548,-61.5128,
2024,2024-07-27,15.44175,-61.51517,
2024,2024-07-27,15.43135,-61.51607,
2024,2024-07-27,15.43105,-61.52287,
2024,2024-07-27,15.41583,-61.5263,
2024,2024-07-27,15.40632,-61.53127,
2024,2024-07-27,15.4014,-61.5484,
2024,2024-07-28,15.61107,-61.53798,
2024,2024-07-28,15.61793,-61.53333,
2024,2024-07-28,15.60518,-61.5471,
2024,2024-07-28,15.60867,-61.54648,
2024,2025-12-01,15.22543,-61.48407,
2024,2025-12-01,15.21667,-61.49733,
2024,2025-12-01,15.2147,-61.49353,
2024,2025-12-01,15.2108,-61.4879,
2024,2025-12-01,15.24392,-61.4995,
2024,2025-12-01,15.24392,-61.33503,
2024,2025-12-01,15.256,-61.47763,
2024,2025-12-01,15.2824,-61.48802,
2024,2025-12-01,15.30428,-61.4658,
2024,2025-12-02,15.34237,-61.50503,
2024,2025-12-02,15.32427,-61.51158,
2024,2025-12-02,15.32785,-61.51323,
2024,2025-12-02,15.34835,-61.52353,
2024,2025-12-02,15.33375,-61.53218,4
2024,2025-12-02,15.35795,-61.52257,4
2024,2025-12-03,15.30535,-61.4414,
2024,2025-12-03,15.30602,-61.44675,
2024,2025-12-03,15.32267,-61.45452,
2024,2025-12-03,15.33315,-61.4777,
2024,2025-12-03,15.34037,-61.47927,
2024,2025-12-03,15.34262,-61.48383,
2024,2025-12-03,15.33292,-61.5012,
2024,2025-12-03,15.40038,-61.47055,
2024,2025-12-03,15.37115,-61.4616,
2024,2025-12-03,15.37328,-61.45432,
2024,2025-12-03,15.34558,-61.4587,
2024,2025-12-03,15.34518,-61.44487,
2024,2025-12-03,15.34323,-61.44495,
2024,2025-12-03,15.29478,-61.44868,
2024,2025-12-03,15.33762,-61.45193,
2024,2025-12-03,15.37917,-61.336,
2024,2025-12-03,15.3682,-61.48462,
2024,2025-12-03,15.37233,-61.47877,
2024,2025-12-03,15.37203,-61.44042,
2024,2025-12-03,15.36993,-61.47045,
2024,2025-12-03,15.36555,-61.46422,
2024,2025-12-03,15.36037,-61.45858,2
2024,2025-12-03,15.34703,-61.44545,1
2024,2025-12-03,15.33922,-61.45052,1
2024,2025-12-03,15.3183,-61.43445,3
2024,2025-12-03,15.356,-61.47397,
2024,2025-12-03,15.34533,-61.46323,
2024,2025-12-03,15.33485,-61.45762,
2024,2025-12-03,15.32305,-61.45937,
2024,2025-12-03,15.30915,-61.48213,
2024,2025-12-03,15.30313,-61.45443,
2024,2025-12-03,15.28037,-61.43947,
2024,2025-12-03,15.28792,-61.44652,
2024,2025-12-03,15.20132,-61.47525,
2024,2025-12-03,15.19745,-61.48378,
2024,2025-12-03,15.19703,-61.48865,
2024,2025-12-03,15.19302,-61.49395,
2024,2025-12-03,15.22157,-61.50293,
2024,2025-12-03,15.21687,-61.505,
2024,2025-12-03,15.23747,-61.51667,
2024,2025-12-03,15.20718,-61.45498,
2024,2025-12-03,15.18457,-61.45408,
2024,2025-12-03,15.17865,-61.43862,
2024,2025-12-03,15.18037,-61.46542,
2024,2025-12-03,15.13207,-61.47237,
2024,2025-12-03,15.11562,-61.45602,
2024,2025-12-03,15.12613,-61.45385,
2024,2025-12-03,15.26163,-61.52803,
2024,2025-12-03,15.26035,-61.52265,3
2024,2025-12-03,15.26072,-61.51627,14
2024,2025-12-03,15.21928,-61.43715,
2024,2025-12-03,15.2139,-61.49125,
2024,2025-12-03,15.21385,-61.45398,
2024,2025-12-03,15.21263,-61.45575,
2024,2025-12-03,15.21295,-61.43925,8
2024,2025-12-03,15.21343,-61.43272,
2024,2025-12-03,15.21343,-61.4251,
2024,2025-12-03,15.21253,-61.40952,4
2024,2025-12-03,15.19232,-61.40857,
2024,2025-12-03,15.18367,-61.40958,
2024,2025-12-03,15.18333,-61.40833,
2024,2025-12-03,15.18358,-61.39005,
2024,2025-12-03,15.18345,-61.38917,
2024,2025-12-03,15.18043,-61.38403,3
2024,2025-12-03,15.18307,-61.38212,
2024,2025-12-03,15.166,-61.37755,
2024,2025-12-03,15.16457,-61.36708,
2024,2025-12-03,15.37473,-61.46357,
2024,2025-12-03,15.37133,-61.436,
2024,2025-12-03,15.45627,-61.46852,4
2024,2025-12-03,15.44818,-61.46373,6
2024,2025-12-03,15.38888,-61.47093,
2024,2025-12-03,15.39903,-61.4732,
2024,2025-12-03,15.1892,-61.39963,
2024,2025-12-03,15.19473,-61.39887,
2024,2025-12-03,15.55047,-61.66853,9
